"","LINE","ROUTE","SHAPE_LEN","geometry"
"1","SILVER","SL4",596.306253858,list(c(236409.429499999, 236394.303800002, 236373.353, 236349.179099999, 236335.480599999, 236322.990699999, 236315.738600001, 236303.651600003, 236296.802299999, 236279.477700002, 236271.419699997, 236231.4767, 236178.477899998, 236124.201399997, 236087.0057, 236071.9692, 236067.052500002, 236053.719099998, 236012.258500002, 236002.0418, 235995.661799997, 235991.6448, 235987.183700003, 900301.1195, 900293.073899999, 900279.778299998, 900255.201400001, 900236.668099999, 900217.731899999, 900204.033300001, 
900175.024599999, 900148.4333, 900088.401500002, 900058.184099998, 900068.764899999, 900089.5178, 900108.993299998, 900120.9945, 900125.747299999, 900127.078000002, 900130.6877, 900141.291900001, 900143.199700002, 900139.419, 900135.401900001, 900126.376600001))
"2","SILVER","SL4",372.152096792,list(c(236039.593699999, 236083.074000001, 236093.769699998, 236133.711800002, 236157.058499999, 236196.2654, 236240, 236241.315800004, 236265.276900001, 236300.817500003, 236363.598300003, 236409.429499999, 900305.5, 900308.041999999, 900309.212400001, 900313.583299998, 900316.423900001, 900321.062600002, 900322.437399998, 900322.3858, 900321.441, 900317.6609, 900308.150400002, 900301.1195))
"3","SILVER","SL4",359.719060716,list(c(236570.568300001, 236592.861100003, 236592.917300001, 236593.023599997, 236611.881399997, 236616.951800004, 236623.931900002, 236630.702, 236580.900300004, 236560.201200001, 236445.874799997, 236413.240000002, 236409.429499999, 900250.851500001, 900243.1501, 900243.299800001, 900243.583299998, 900293.880600002, 900306.250500001, 900318.6107, 900331.440900002, 900351.040199999, 900362.371300001, 900316.844900001, 900303.146400001, 900301.1195))
"4","SILVER","SL4",169.44332548,list(c(236409.429499999, 236415.288800001, 236486.9498, 236503.440300003, 236518.182899997, 236570.568300001, 900301.1195, 900300.220699999, 900273.27, 900271.050000001, 900268.948800001, 900250.851500001))
"5","SILVER","SL5",300.484989618,list(c(236039.593699999, 236043.828100003, 236043.828100003, 236044.468699999, 236048.343699999, 236077.984399997, 236097.953100003, 236116.156300001, 236154.015600003, 900305.5, 900364.125, 900386.6875, 900402.8125, 900419.5, 900469.75, 900501.3125, 900526.8125, 900571.875))
"6","SILVER","SL5",447.005770776,list(c(236154.015600003, 236082.640600003, 236015.281300001, 235977.265600003, 235940.734399997, 235912.375, 235905.296899997, 235904.685800001, 900571.875, 900620.125, 900665.6875, 900610.75, 900519.375, 900438.25, 900413.75, 900410.941300001))
"7","SILVER","SL5",403.70219519,list(c(235904.685800001, 235892.406199999, 235883.656199999, 235869.843800001, 235852.484399997, 235969.693899997, 235975.340300001, 235980.538800001, 235985.501100004, 235987.183700003, 900410.941300001, 900354.5, 900300, 900226.3125, 900159.8125, 900146.488600001, 900144.853799999, 900141.072999999, 900135.6382, 900126.376600001))
